tier,family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_risk_pct,train_pct_per_trade,train_ann_est,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_risk_pct,valid_pct_per_trade,valid_ann_est
t1_calm,breakout,2.0,6.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4598,656.3433711380524,0.23553719008264462,0.48897220255909934,1.5377477186526098,22.0,0.001087429317094389,0.033366461638820316,0.016468755529592174,0.18864210879351037,1373,343.01505817932923,0.15367807720320467,-0.1125833652162945,0.890230036013773,18.0,0.0,0.033858125342742254,-0.004258614670797444,-0.059620605391164205
t1_calm,breakout,3.0,0.5,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4603,657.0570981619085,0.700412774277645,-0.018054329320713748,0.9466039597100064,8.0,0.0,0.05005787864968429,-0.0005709370611365268,-0.017984517425800595,1373,343.01505817932923,0.6576839038601602,-0.0831922991579833,0.7840245812381945,8.0,0.0,0.05078718801411345,-0.003907690877747528,-0.12309226264904714
t1_calm,breakout,3.0,1.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4603,657.0570981619085,0.5542037801433848,0.03130310385591869,1.0622298599417308,16.0,0.0,0.05005787864968429,0.0020683397886857883,0.03257635167180117,1373,343.01505817932923,0.5120174799708667,-0.05841516730005026,0.8936933263446746,15.0,0.0,0.05078718801411345,-0.0029295505760401513,-0.04921644967747454
t1_calm,breakout,3.0,2.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4602,656.9143527571373,0.4226423294219904,0.1765991189974142,1.2700047245198391,28.0,0.0,0.05005387980158367,0.00929088168888103,0.08361793519992926,1373,343.01505817932923,0.3619810633648944,-0.006802763270056507,0.9905407673985583,25.0,0.0,0.05078718801411345,-0.0005643244900981468,-0.00568839086018932
t1_calm,breakout,3.0,3.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4599,656.4861165428237,0.365514242226571,0.3634005819600471,1.5039187284464144,38.0,0.00021743857360295715,0.05004950396297785,0.01852972612736576,0.12288134168674135,1373,343.01505817932923,0.2855061908230153,0.03409074508283934,1.041906155475253,29.0,0.0,0.05078718801411345,0.0010348670258483927,0.008992637603923966
t1_calm,breakout,3.0,4.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4588,654.9159170903403,0.32911944202266785,0.5396360903902159,1.707669927345488,44.0,0.0017436791630340018,0.05004402381806444,0.027192095649958337,0.15573654781339774,1372,342.7652292950034,0.21355685131195334,-0.05750546225319921,0.9363898426606072,31.0,0.0,0.05077891780758907,-0.003892901851069729,-0.031645524724824896
t1_calm,breakout,3.0,6.0,7846,"{""family"": ""breakout"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 1.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 1.3, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",4556,650.3480641376613,0.2787532923617208,0.80990099017767,1.9883346271733164,50.0,0.010535557506584723,0.05004402381806444,0.04036939822067884,0.20346176703222135,1368,341.7659137577002,0.12207602339181287,-0.2914463235147946,0.7139425021686736,31.0,0.0,0.05074836597581965,-0.016094629076042,-0.13083375894072852
t1_calm,meanrev,1.0,0.5,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.6678646504373771,-0.2054005739531916,0.5279747721743632,1.0,0.0,0.016013018994946754,-0.003119958295933542,-0.7862294905752526,9117,2277.6899383983573,0.6508719973675551,-0.21983414318467587,0.5159249748586288,1.0,0.0,0.016959814734583006,-0.003548163796404614,-0.8941372766939628
t1_calm,meanrev,1.0,1.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.5281413168780091,-0.1738768673314928,0.7222138139194632,2.0,0.0,0.016013018994946754,-0.00260997829039125,-0.3288572645892975,9117,2277.6899383983573,0.5043325655369091,-0.21880879688557106,0.6658967996609472,2.0,0.0,0.016959814734583006,-0.003506227613608821,-0.44178467931471144
t1_calm,meanrev,1.0,2.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.37617820573676003,-0.13204725934749806,0.8419797723200477,4.0,0.0,0.016013018994946754,-0.001911725400812551,-0.12043870025119072,9117,2277.6899383983573,0.34945705824284307,-0.2105652520836846,0.7566530415088619,4.0,0.0,0.016959814734583006,-0.003418783455576812,-0.21538335770133915
t1_calm,meanrev,1.0,3.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.29429714518207095,-0.10549566103806561,0.8891126312974791,5.0,0.0,0.016013018994946754,-0.001508444090905937,-0.07602558218165922,9117,2277.6899383983573,0.27289678622353847,-0.1889655813121142,0.8061236958197673,5.0,0.0,0.016959814734583006,-0.003072509335331403,-0.15485447050070272
t1_calm,meanrev,1.0,4.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.2501864786058181,-0.04288976201209419,0.9576616095305279,6.0,0.0,0.016013018994946754,-0.0005265029413362879,-0.02211312353612409,9117,2277.6899383983573,0.2324229461445651,-0.12751644532762685,0.8762085415960799,5.0,0.0,0.016959814734583006,-0.0020975346674451285,-0.10571574723923446
t1_calm,meanrev,1.0,6.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.1972943649555842,0.07196199467226876,1.0659986790175264,6.0,0.0,0.016013018994946754,0.0012610112104496291,0.052962470838884425,9117,2277.6899383983573,0.17769002961500494,-0.06247775485162795,0.9435379614167184,5.0,0.0,0.016959814734583006,-0.0010826003564443655,-0.054563057964796026
t1_calm,meanrev,1.5,0.5,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.6890998474317681,-0.10522030695989124,0.7242641141355197,2.0,0.0,0.02401948284273609,-0.0023466557314398163,-0.2956786221614168,9132,2281.4373716632444,0.6552781427945685,-0.15620159778838863,0.6308892365923093,2.0,0.0,0.02542887401321933,-0.0037489279820796407,-0.4723649257420347
t1_calm,meanrev,1.5,1.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.5431429055772165,-0.07158446492114084,0.873527913790922,4.0,0.0,0.02401948284273609,-0.001531191214492058,-0.09646504651299964,9132,2281.4373716632444,0.5036136662286466,-0.15294034570088216,0.7505380677297804,4.0,0.0,0.02542887401321933,-0.0036418650612168204,-0.22943749885665968
t1_calm,meanrev,1.5,2.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.3873198847262248,-0.02266251407142658,0.9703807882785253,8.0,0.0,0.02401948284273609,-0.00038893587628938673,-0.012251480103115681,9132,2281.4373716632444,0.35216819973718794,-0.1277442281788844,0.8409752791587983,7.0,0.0,0.02542887401321933,-0.003028759067478292,-0.10903532642921851
t1_calm,meanrev,1.5,3.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.31747753856585864,0.07174711986306866,1.0838505645723113,10.0,0.0,0.02401948284273609,0.0018434140444550705,0.04645403392026778,9132,2281.4373716632444,0.2842750766535261,-0.058364431172966504,0.934298944233532,9.0,0.0,0.02542887401321933,-0.0013817295233265606,-0.0386884266531437
t1_calm,meanrev,1.5,4.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29494,4210.132968322253,0.2716484708754323,0.14948027219096238,1.162947159161676,11.0,0.0,0.024019397619115125,0.003669238278777491,0.0840589132956298,9132,2281.4373716632444,0.23904949627682873,-0.008840519477077228,0.9906483026130692,10.0,0.0,0.02542887401321933,-0.00024113077006136297,-0.006076495405546347
t1_calm,meanrev,1.5,6.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29459,4205.1368791552595,0.22010251536033132,0.3156314189984213,1.3192502048336638,13.0,0.0,0.024019312395494156,0.007485466044410194,0.14510288024548992,9132,2281.4373716632444,0.17816469557599648,0.02730579228309018,1.0266026181999255,10.0,0.0,0.02542887401321933,0.000564037596541589,0.014213747432848043
t1_calm,meanrev,2.0,0.5,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.7041532463129344,-0.04880256284597762,0.8610945827377816,4.0,0.0,0.03202597712364808,-0.0013634045104146144,-0.0858944841561207,9132,2281.4373716632444,0.6591108190976785,-0.11661284338667961,0.7099442490612645,3.0,0.0,0.03390516535095916,-0.0037211946325278753,-0.3125803491323415
t1_calm,meanrev,2.0,1.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.5591795219528733,-0.00257015049751111,0.9951117102412934,7.0,0.0,0.03202597712364808,0.00012893195701877845,0.004641550452676024,9132,2281.4373716632444,0.5053657468243539,-0.11061625109514224,0.8108031307797008,6.0,0.0,0.03390516535095916,-0.0035226153017147983,-0.14794984267202152
t1_calm,meanrev,2.0,2.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.4139006611290049,0.1015091314008393,1.144600446202802,13.0,0.0,0.03202597712364808,0.003399567619513425,0.06589931077826024,9132,2281.4373716632444,0.37166009636443276,-0.023243910925268507,0.9687842502241163,11.0,0.0,0.03390516535095916,-0.0007393431633210296,-0.016937679741536316
t1_calm,meanrev,2.0,3.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29490,4209.561986703167,0.3406578501186843,0.20857180680937917,1.262430306420632,17.0,0.0,0.03202539820715418,0.006794274728019548,0.10071513126240741,9132,2281.4373716632444,0.29752518615856327,0.04096662623185703,1.0491698600001966,15.0,0.0,0.03390516535095916,0.0013152319186339014,0.022095896233049542
t1_calm,meanrev,2.0,4.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29459,4205.1368791552595,0.29746427237856005,0.3238425925136322,1.3809366016150322,20.0,0.0,0.03202798717811747,0.010371623146925895,0.1306824516512663,9132,2281.4373716632444,0.24551029347349979,0.06781469527483909,1.0754884885518592,17.0,0.0,0.03390516535095916,0.002156124103692974,0.031961369066507615
t1_calm,meanrev,2.0,6.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29323,4185.723504106374,0.24404051427207313,0.5332286149032851,1.5814826894604088,22.0,0.00017051461310234288,0.03202941555785644,0.017036354848260608,0.19514370098916697,9131,2281.1875427789187,0.16361844266783485,-0.033872114359517654,0.9662772726378575,17.0,0.0003285510896944475,0.03390506840565073,-0.0012833913883107183,-0.019024389991429472
t1_calm,meanrev,3.0,0.5,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.7143922698762503,0.0007141965133095176,1.0021992972087528,7.0,0.0,0.04803896568547206,0.00022442792722877626,0.008079405380235946,9132,2281.4373716632444,0.6657906263688129,-0.07315148359686321,0.8065205970796414,6.0,0.0,0.050857748026438734,-0.0034530666000636675,-0.14502879720267403
t1_calm,meanrev,3.0,1.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29495,4210.275713727024,0.574504153246313,0.06544205708662268,1.1348292059159664,14.0,0.0,0.04803896568547206,0.003344927263189297,0.060208690737407346,9132,2281.4373716632444,0.5332895313184407,-0.015257435387564883,0.9710462497498346,13.0,0.0,0.050857748026438734,-0.0005708120051642205,-0.011064971177029505
t1_calm,meanrev,3.0,2.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29473,4207.135314822057,0.4420656193804499,0.22747169213533155,1.3555382059658778,26.0,0.0,0.04803660100177089,0.011028946671047753,0.10689594465784746,9132,2281.4373716632444,0.3932325886990802,0.08433973442174311,1.1229637680125686,23.0,0.0,0.050857748026438734,0.004112933243150304,0.04506344249016854
t1_calm,meanrev,3.0,3.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29354,4190.148611654282,0.3742249778565102,0.38937727623911317,1.5413881987190012,36.0,0.0,0.04803809731073132,0.018638359771445612,0.13046851840011928,9132,2281.4373716632444,0.29971528690319754,0.0896531204994507,1.1125230663370798,31.0,0.00010950503723171266,0.050857748026438734,0.004316262950236378,0.03508704075676023
t1_calm,meanrev,3.0,4.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",29208,4169.307782557685,0.3324431662558203,0.5482428258350798,1.714298903134514,44.0,0.0007532182963571624,0.04803724586023543,0.026288701280732397,0.15056256188055828,9120,2278.4394250513346,0.21853070175438596,-0.03059548560962382,0.9658333038838418,35.0,0.0003289473684210526,0.05084363224734596,-0.0017146034584188488,-0.012345144900615711
t1_calm,meanrev,3.0,6.0,49358,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.0, ""rsi2_max"": 10.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -1.0, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": false, ""strong_close"": false}",28866,4120.488854125929,0.2876394374004019,0.8665431273655537,2.0579624534970917,50.0,0.010046421395413289,0.04803428155489095,0.041447878804265925,0.20889730917350025,9071,2266.19780971937,0.11365891301951274,-0.3501985880284504,0.6577299678744217,36.0,0.0015433800022048286,0.05080823874294374,-0.01745146301549744,-0.12216024110848209
t1_calm,meanrev,1.0,0.5,19945,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""spy200"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""atr_pct_min"": 0.0, ""atr_pct_max"": 0.02, ""up_close"": true, ""strong_close"": false}",11229,1602.8881501759874,0.6595422566568706,-0.21740206179881466,0.5169808374753398,2.0,0.0,0.016857138036808435,-0.0034995797476665425,-0.44094704820598435,3835,958.0937713894592,0.6237288135593221,-0.25891907209744824,0.4705103866807741,2.0,0.0,0.01733806419412804,-0.0042736067222266805,-0.5384744470005618
