family,sl_atr,rr,signals,rule,train_n,train_per_year,train_win,train_avg_r,train_pf,train_bars,train_unres,train_r_per_bar,valid_n,valid_per_year,valid_win,valid_avg_r,valid_pf,valid_bars,valid_unres,valid_r_per_bar,hold_n,hold_per_year,hold_win,hold_avg_r,hold_pf,hold_bars,hold_unres,hold_r_per_bar
meanrev,3.0,0.5,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.73475935828877,0.07906067263971556,1.276454526848666,7.0,0.0,0.01129438180567365,1958,489.1649555099247,0.6797752808988764,-0.00434030220201025,0.9871105086721985,7.0,0.0,-0.00062004317171575,2212,552.6214921286789,0.6876130198915009,0.011812562403365135,1.0358345288577335,7.0,0.004972875226039783,0.0016875089147664478
meanrev,3.0,0.75,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.6598930481283423,0.12710778249380386,1.347679692201232,11.0,0.0,0.01155525295398217,1958,489.1649555099247,0.608273748723187,0.03786437610152763,1.0920400941845487,11.0,0.0,0.0034422160092297846,2212,552.6214921286789,0.608499095840868,0.04690547892263153,1.1139257648577594,11.0,0.009041591320072333,0.004264134447511957
meanrev,3.0,1.0,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.5971479500891266,0.1622686192815352,1.374468780259414,15.0,0.0,0.010817907952102346,1958,489.1649555099247,0.559244126659857,0.09028332499398707,1.1949963038312303,14.0,0.0,0.006448808928141933,2212,552.6214921286789,0.5551537070524413,0.08958420126703226,1.1911429543769148,14.0,0.0108499095840868,0.006398871519073733
meanrev,3.0,1.5,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.5033868092691622,0.2277951047320735,1.427678698551268,22.0,0.0,0.010354322942366977,1958,489.1649555099247,0.4734422880490296,0.1544887675482781,1.2789050580085,21.0,0.0,0.007356607978489433,2212,552.6214921286789,0.4760397830018083,0.15240314493806503,1.2756472236193404,19.0,0.018083182640144666,0.008021218154635001
meanrev,3.0,2.0,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.439572192513369,0.280646795216188,1.4666805059912917,28.0,0.00071301247771836,0.010023099829149573,1958,489.1649555099247,0.4284984678243105,0.2586452573064023,1.4295420925330444,27.0,0.0,0.009579453974311196,2212,552.6214921286789,0.4290235081374322,0.2274379277467186,1.3768570611584445,24.0,0.026220614828209764,0.009476580322779942
meanrev,3.0,3.0,7001,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2805,400.4008603832616,0.3586452762923351,0.38717664038097216,1.558984695184788,41.0,0.0021390374331550803,0.009443332692218833,1958,489.1649555099247,0.346782431052094,0.34400006794902627,1.4949391846940605,36.0,0.0020429009193054137,0.009555557443028507,2212,552.6214921286789,0.34900542495479203,0.2916126927304906,1.4234320583134938,34.0,0.039330922242314645,0.00857684390383796
meanrev,1.0,0.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.7110481586402266,-0.027085326812431823,0.9182621349924688,2.0,0.0,-0.013542663406215912,1506,376.24229979466116,0.649402390438247,-0.11286678054362101,0.7161106832997776,2.0,0.0,-0.056433390271810505,1726,431.2046543463381,0.6546929316338355,-0.10116080498307836,0.7425754081262509,2.0,0.0011587485515643105,-0.05058040249153918
meanrev,1.0,0.75,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.6241737488196412,-0.006472192128726931,0.9852181049756057,2.0,0.0,-0.0032360960643634655,1506,376.24229979466116,0.5690571049136787,-0.09251262549608147,0.8101467331337018,2.0,0.0,-0.046256312748040734,1726,431.2046543463381,0.5683661645422943,-0.0825159932134347,0.8323127474020534,2.0,0.0017381228273464658,-0.04125799660671735
meanrev,1.0,1.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.5609065155807366,0.034846211412139644,1.0684590178608702,3.0,0.0,0.011615403804046548,1506,376.24229979466116,0.5066401062416999,-0.07703442414165522,0.8623571222780676,3.0,0.0,-0.02567814138055174,1726,431.2046543463381,0.4959443800695249,-0.09438752761132026,0.837117709276149,3.0,0.0028968713789107765,-0.03146250920377342
meanrev,1.0,1.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.4660056657223796,0.08038941786921935,1.1300908387051216,4.0,0.0,0.02009735446730484,1506,376.24229979466116,0.4043824701195219,-0.08545310797395275,0.8736120859747069,3.0,0.0,-0.028484369324650916,1726,431.2046543463381,0.3945538818076477,-0.12183282420459014,0.828117644184476,3.0,0.0034762456546929316,-0.04061094140153005
meanrev,1.0,2.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.40179414542020775,0.1106871675629862,1.160495921237194,5.0,0.0,0.02213743351259724,1506,376.24229979466116,0.34196547144754313,-0.07756399701698419,0.896121047328518,4.0,0.0,-0.019390999254246047,1726,431.2046543463381,0.328505214368482,-0.13223146000915417,0.8318387066827198,4.0,0.005214368482039398,-0.03305786500228854
meanrev,1.0,3.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.32058545797922566,0.16404055671976728,1.2078301943958154,6.0,0.0,0.02734009278662788,1506,376.24229979466116,0.2702523240371846,-0.025783231912323915,0.9688610160003055,5.0,0.0,-0.005156646382464783,1726,431.2046543463381,0.26187717265353416,-0.10051061082725976,0.8857547939606372,5.0,0.005793742757821553,-0.02010212216545195
meanrev,1.5,0.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.7280453257790368,0.03763984361951523,1.124267491136435,3.0,0.0,0.01254661453983841,1506,376.24229979466116,0.6586985391766268,-0.07121707956195976,0.8101809300499229,3.0,0.0,-0.023739026520653253,1726,431.2046543463381,0.6593279258400927,-0.057042805286876865,0.8482521722412669,3.0,0.0017381228273464658,-0.019014268428958956
meanrev,1.5,0.75,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.6364494806421152,0.07163168942880005,1.1776211646582837,4.0,0.0,0.017907922357200012,1506,376.24229979466116,0.5584329349269588,-0.08415490812395646,0.8265685319694722,4.0,0.0,-0.021038727030989114,1726,431.2046543463381,0.56720741599073,-0.06240568351484305,0.8706270757709982,4.0,0.0034762456546929316,-0.015601420878710762
meanrev,1.5,1.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.5741265344664778,0.10099251581360785,1.2134909378134822,5.0,0.0,0.020198503162721572,1506,376.24229979466116,0.49667994687915007,-0.06828812571684885,0.8761880096360992,4.0,0.0,-0.017072031429212212,1726,431.2046543463381,0.4942062572421784,-0.077571638444488,0.8639314233064538,5.0,0.004055619930475087,-0.0155143276888976
meanrev,1.5,1.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.47828139754485366,0.13340368149557238,1.2301015947756444,6.0,0.0,0.02223394691592873,1506,376.24229979466116,0.40903054448871184,-0.04438596119694549,0.9313709180280924,6.0,0.0,-0.007397660199490915,1726,431.2046543463381,0.4044032444959444,-0.0661932668722264,0.9018340384556218,6.0,0.006952491309385863,-0.011032211145371068
meanrev,1.5,2.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.4145420207743154,0.17044871532648964,1.2609440214065193,8.0,0.0,0.021306089415811205,1506,376.24229979466116,0.351925630810093,-0.015425659605104374,0.9783113913950104,8.0,0.0,-0.0019282074506380468,1726,431.2046543463381,0.3464658169177289,-0.05336303508102079,0.9282380726843008,7.0,0.006952491309385863,-0.007623290725860113
meanrev,1.5,3.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.3271954674220963,0.24227115701539448,1.322229765333457,11.0,0.0,0.022024650637763134,1506,376.24229979466116,0.27622841965471445,0.024511435127464752,1.030751846234529,9.0,0.0,0.002723492791940528,1726,431.2046543463381,0.2867902665121669,0.030044457025282318,1.0369344320810108,9.0,0.011587485515643106,0.0033382730028091463
meanrev,2.0,0.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.7261567516525024,0.058283184421516296,1.1947863076448273,4.0,0.0,0.014570796105379074,1506,376.24229979466116,0.6533864541832669,-0.06138745503922572,0.8352369747258218,4.0,0.0,-0.01534686375980643,1726,431.2046543463381,0.6697566628041715,-0.027351221585676665,0.9236991871732263,4.0,0.0028968713789107765,-0.006837805396419166
meanrev,2.0,0.75,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.6369216241737489,0.0808669154685805,1.2035417998215134,6.0,0.0,0.013477819244763418,1506,376.24229979466116,0.5670650730411687,-0.05344659354750567,0.8854692916571985,5.0,0.0,-0.010689318709501135,1726,431.2046543463381,0.5822711471610661,-0.019759520380920954,0.9566736462722912,6.0,0.004634994206257242,-0.003293253396820159
meanrev,2.0,1.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.5760151085930123,0.10970525034984191,1.2355519924404892,7.0,0.0,0.015672178621405988,1506,376.24229979466116,0.5086321381142098,-0.031504187221523594,0.9404448136338339,7.0,0.0,-0.004500598174503371,1726,431.2046543463381,0.5127462340672074,-0.017038611549029244,0.9678337239834186,7.0,0.007531865585168019,-0.0024340873641470347
meanrev,2.0,1.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.48819641170915956,0.16655612734404282,1.2955317864583014,10.0,0.0,0.01665561273440428,1506,376.24229979466116,0.4243027888446215,0.008537876725693175,1.01377928956731,10.0,0.0,0.0008537876725693176,1726,431.2046543463381,0.4304750869061414,0.019254113050348187,1.030861740709515,10.0,0.008111239860950173,0.0019254113050348187
meanrev,2.0,2.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.4225684608120869,0.2115894701537296,1.3323762771782497,13.0,0.0,0.01627611308874843,1506,376.24229979466116,0.3565737051792829,0.012514068029328402,1.018049773777643,12.5,0.0,0.001001125442346272,1726,431.2046543463381,0.3864426419466976,0.08640441788911811,1.1283597609228169,12.0,0.011587485515643106,0.007200368157426509
meanrev,2.0,3.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.3347497639282342,0.2750200399935102,1.3738258270151837,19.0,0.0,0.014474738947026854,1506,376.24229979466116,0.300132802124834,0.1497604791170206,1.1984141572461058,16.0,0.0,0.009360029944813787,1726,431.2046543463381,0.32966396292004635,0.21358376567596196,1.2893421998096326,16.0,0.02085747392815759,0.013348985354747623
meanrev,3.0,0.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.7403210576015109,0.08754211801588081,1.3109944125841495,7.0,0.0,0.012506016859411545,1501,374.99315537303215,0.681545636242505,-0.002443067835339721,0.9927158482263002,7.0,0.0,-0.0003490096907628173,1723,430.4551676933607,0.689495066744051,0.015170852648606079,1.0463203244484076,7.0,0.00522344747533372,0.0021672646640865825
meanrev,3.0,0.75,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.6666666666666666,0.13757691860262897,1.381745862309388,11.0,0.0,0.012506992600238997,1501,374.99315537303215,0.6115922718187875,0.04255352488031621,1.1041217337236915,12.0,0.0,0.0035461270733596843,1723,430.4551676933607,0.6128845037724898,0.05311868287912003,1.1305057132876337,11.0,0.009286128845037725,0.0048289711708290935
meanrev,3.0,1.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.6057601510859302,0.17854125149515254,1.418949142764942,14.0,0.0,0.01275294653536804,1501,374.99315537303215,0.5629580279813458,0.09611797238258603,1.2089409080876992,15.0,0.0,0.006407864825505735,1723,430.4551676933607,0.558908879860708,0.09275620144257343,1.1995407331482884,14.0,0.01044689495066744,0.006625442960183817
meanrev,3.0,1.5,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.5118035882908404,0.2472941442693313,1.4705564242713258,22.0,0.0,0.011240642921333241,1501,374.99315537303215,0.47901399067288475,0.16464341413432448,1.2997967250535178,21.0,0.0,0.007840162577824975,1723,430.4551676933607,0.485780615206036,0.17311186351099506,1.3188010838764603,20.0,0.01857225769007545,0.008655593175549753
meanrev,3.0,2.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.4442870632672332,0.2940092007606467,1.4914120128273436,28.0,0.0009442870632672333,0.010500328598594524,1501,374.99315537303215,0.43837441705529645,0.2903019187883011,1.4900745360565382,28.0,0.0,0.010367925671010752,1723,430.4551676933607,0.4410911201392919,0.2570062275777475,1.4342125282619724,25.0,0.027858386535113175,0.010280249103109899
meanrev,3.0,3.0,5350,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 50.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.1, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",2118,302.33476730543606,0.362134088762984,0.39665263645005877,1.573172515180164,43.0,0.0028328611898017,0.009224479917443228,1501,374.99315537303215,0.3530979347101932,0.37255236026655864,1.5404807726391256,38.0,0.0013324450366422385,0.009804009480698912,1723,430.4551676933607,0.363319791062101,0.3445688016073759,1.5107725696640397,34.0,0.0412071967498549,0.010134376517863997
meanrev,1.0,0.5,1483,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.05, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",845,120.61986703167774,0.7053254437869823,-0.06310510563471924,0.8209569943890186,1.0,0.0,-0.06310510563471924,306,76.44763860369609,0.6405228758169934,-0.1618324265554762,0.6108896976599258,1.5,0.0,-0.10788828437031746,332,82.943189596167,0.641566265060241,-0.14275924389231512,0.6509595414141817,1.0,0.0030120481927710845,-0.14275924389231512
meanrev,1.0,0.75,1483,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.05, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",845,120.61986703167774,0.6189349112426036,-0.04129172974079638,0.9090652487152268,2.0,0.0,-0.02064586487039819,306,76.44763860369609,0.5490196078431373,-0.1609328074604913,0.6931855943983762,2.0,0.0,-0.08046640373024565,332,82.943189596167,0.5542168674698795,-0.11294868639230779,0.7795217895919653,2.0,0.0030120481927710845,-0.056474343196153895
meanrev,1.0,1.0,1483,"{""family"": ""meanrev"", ""min_ddv"": 10000000.0, ""min_price"": 5.0, ""regime"": ""none"", ""trend"": true, ""mom_min"": 0.15, ""rsi2_max"": 100.0, ""rsi14_max"": 100.0, ""ret21_max"": 1.0, ""dist_ema20_max"": 0.0, ""dist_ema50_min"": -1.0, ""dist_hh60_min"": -0.05, ""atr_ratio_max"": 10.0, ""vol_ratio_min"": 0.0, ""up_close"": true, ""strong_close"": false}",845,120.61986703167774,0.5538461538461539,-0.016729368890686117,0.9685436893956267,2.0,0.0,-0.008364684445343058,306,76.44763860369609,0.48366013071895425,-0.154987133077775,0.7423635607421538,3.0,0.0,-0.05166237769259167,332,82.943189596167,0.4789156626506024,-0.11617795462142338,0.8086068323823862,2.0,0.0030120481927710845,-0.05808897731071169
