rule,train_n,train_win,train_avg,train_pf,train_payoff,valid_n,valid_win,valid_avg,valid_pf,valid_payoff,hold_n,hold_win,hold_avg,hold_pf,hold_payoff,selection_score
body_pct>=0.544288 AND stop_pct<=0.0399671,60,0.5166666666666667,0.3348352174232326,1.6298882390955345,1.524734159153887,19,0.3684210526315789,-0.07296810274045135,0.8885163376021601,1.523170864460846,10,0.4,0.03111806051950672,1.0487889402559991,1.5731834103839986,0.3611242423575338
atr_pct>=0.0208043 AND body_pct<=0.544288,62,0.5483870967741935,0.37735617234774393,1.8178498413229138,1.4970528105012233,44,0.36363636363636365,-0.044010186051450205,0.9286694341746358,1.6251715098056125,32,0.375,-0.1237927936450667,0.7942830070275015,1.3238050117125026,0.3592353450312186
atr_pct>=0.0262339 AND ema50_dist<=0.030719,74,0.5135135135135135,0.27803345343117253,1.5737058417582483,1.4908792185078141,53,0.3584905660377358,-0.09413257263135148,0.8484519081115012,1.5182823618837389,43,0.37209302325581395,-0.0070442565086528235,0.9846211234185666,1.661548145768831,0.3490773087746007
atr_pct>=0.0177109 AND stop_pct<=0.0399671,61,0.5245901639344263,0.3012685879019822,1.591032424778071,1.4418731349551266,22,0.36363636363636365,-0.16182739388778258,0.7665972723252126,1.341545226569122,13,0.38461538461538464,-0.1829942763378347,0.7715159963338223,1.2344255941341158,0.3474536242475854
body_pct>=0.310082 AND lower_wick>=0.136428,113,0.5221238938053098,0.31969003237896515,1.6489521649569328,1.5092104560622774,59,0.3559322033898305,-0.08505588902296315,0.867409268102506,1.569597723233106,41,0.3902439024390244,-0.1407088061827897,0.761477087263259,1.1898079488488422,0.3474266144875342
atr_pct>=0.0177109 AND lower_wick>=0.136428,127,0.5118110236220472,0.2780992421274095,1.5521165896253701,1.4804804393349686,71,0.352112676056338,-0.06199180971931614,0.9035217389142427,1.6624799996022066,54,0.3333333333333333,-0.268701657912811,0.5944392466386365,1.188878493277273,0.3459134950844064
atr_pct>=0.0177109 AND body_pct<=0.544288,86,0.5232558139534884,0.29195693636119063,1.5843922709558727,1.4435574024264617,51,0.35294117647058826,-0.07862124279704957,0.8757647846383988,1.6055687718370644,36,0.3333333333333333,-0.27439119317041366,0.6075939668982016,1.215187933796403,0.3450790521908833
mom126>=0.124227 AND spy_strength<=0.079561,67,0.5074626865671642,0.26145946462561553,1.506449859877895,1.4621425110579571,26,0.34615384615384615,-0.0906444171630246,0.8516420878319076,1.6086572770158256,32,0.34375,-0.20046841477292535,0.6623815499019639,1.2645465952673858,0.3370894044375437
lower_wick>=0.266191 AND stop_pct>=0.0312661,83,0.5060240963855421,0.2950895562681925,1.614217178369969,1.5757834360278271,49,0.3469387755102041,-0.11388510069789314,0.8197467897967784,1.5430527807939358,33,0.30303030303030304,-0.3067804100463321,0.5428133625379182,1.2484707338372119,0.3355502654404148
ema50_dist>=0.00165905 AND spy_strength<=0.079561,63,0.5873015873015873,0.52276563813017,2.258737849812162,1.5872211917598975,23,0.34782608695652173,-0.14040207399523116,0.7892101173266018,1.4797689699873784,34,0.2647058823529412,-0.3268168978813284,0.5199588893651127,1.444330248236424,0.3337858795569986
atr_pct>=0.0208043 AND qqq_strength<=0.0988458,74,0.5405405405405406,0.32512256373494947,1.7435995609195307,1.482059626781601,34,0.35294117647058826,-0.22287374428053705,0.6404625576367735,1.174181355667418,47,0.2978723404255319,-0.2756021067940787,0.5982990126938679,1.410276244206974,0.33065380204253453
ema20_dist<=-0.00500608 AND lower_wick>=0.136428,70,0.5142857142857142,0.2819021056505259,1.5528996889616173,1.4666274840193052,35,0.34285714285714286,-0.14249809416356957,0.7899972057418589,1.5141613110052297,25,0.4,-0.2631499627162564,0.5940169209597052,0.8910253814395577,0.3286073334407859
mom63<=0.109485 AND body_pct<=0.544288,70,0.5,0.27757817211493013,1.5671722988206875,1.5671722988206875,39,0.3333333333333333,-0.18233595779686404,0.7186476979890792,1.4372953959781585,22,0.36363636363636365,-0.08487535754659702,0.8821461525027816,1.543755766879868,0.3150997375536469
atr_pct>=0.0208043 AND spy_strength<=0.079561,73,0.5068493150684932,0.28422467070370155,1.5945669755753529,1.551470570830073,30,0.3333333333333333,-0.21218930064014938,0.6644037703977335,1.328807540795467,47,0.2765957446808511,-0.3352829119244298,0.5149042827063137,1.3466727393857436,0.3121144032693184
rs63>=0.709861 AND spy_strength<=0.079561,63,0.5238095238095238,0.3603328596820946,1.704447062881064,1.5494973298918762,18,0.3333333333333333,-0.22365098004259393,0.6714364329883638,1.3428728659767275,23,0.2608695652173913,-0.45442963714747425,0.32930006019756086,0.9330168372264225,0.3109682353290739
close_location<=0.887837 AND qqq_strength<=0.0988458,78,0.5128205128205128,0.22350784211024602,1.4460482080736021,1.373745797669922,27,0.3333333333333333,-0.23373067424794736,0.6604814863157403,1.3209629726314807,29,0.3448275862068966,-0.11597143292471064,0.8310373971816919,1.5789710546452145,0.3099602659085386
atr_pct>=0.0262339 AND lower_wick>=0.136428,69,0.5507246376811594,0.4174536739960333,1.9233617094473114,1.5690582366543857,48,0.3125,-0.15321869535989513,0.7705232198771946,1.6951510837298283,39,0.358974358974359,-0.21216843414150532,0.639201884770821,1.1414319370907517,0.2971781304640105
body_pct<=0.544288 AND stop_pct>=0.0399671,60,0.5,0.28578690749275487,1.567774360829285,1.5677743608292851,39,0.3076923076923077,-0.12856230962389972,0.8009633985105485,1.8021676466487342,30,0.3333333333333333,-0.23218586989613896,0.6335872865599457,1.2671745731198913,0.29483607672991774
rs63<=0.709861 AND body_pct<=0.544288,73,0.5068493150684932,0.26735240030759627,1.5524259560994862,1.5104684978265268,36,0.3055555555555556,-0.24785874807826025,0.631345404428765,1.434875919156284,21,0.3333333333333333,-0.23542636485031565,0.6882554826500898,1.3765109653001797,0.28076968074772957
mom63>=0.061588 AND spy_strength<=0.079561,71,0.5211267605633803,0.33501079268527795,1.6828841414628903,1.546434075938872,22,0.2727272727272727,-0.3763536004781068,0.4983939828647316,1.3290506209726176,29,0.3103448275862069,-0.3003020875930111,0.5402057010267233,1.2004571133927182,0.23509191267946203
